Date,Golden State Warriors,GoldenStateWarriors_adjusted,Rakuten,Rakuten_adjusted,United Airlines,UnitedAirlines_adjusted,JPMorgan Chase,JPMorganChase_adjusted,Article_Count,Rakuten_Count,UnitedAirlines_Count,Chase_Count,Win,Abs_Point_Difference,Hi_Points_Player,Hi_Points_Value,Hi_Rebounds_Player,Hi_Rebounds_Value,Hi_Assists_Player,Hi_Assists_Value,Curry_Hi_Points,Curry_Hi_Points_Value
2024-04-04,3.5999999999999996,7.199999999999999,19.55,22.08,48.98,48.98,7.92,6.84,0.0,0.0,0.0,0.0,1.0,23.0,Curry,29.0,Green,8.0,Curry,6.0,1.0,29.0
2024-04-05,7.199999999999999,7.02,22.08,22.31,48.98,45.88,6.84,2.88,1.0,0.0,0.0,2.0,0.0,2.0,Curry,28.0,Jackson-Davis,8.0,Paul,8.0,1.0,28.0
2024-04-06,7.02,4.84,22.31,20.46,45.88,40.7,2.88,6.72,0.0,0.0,0.0,0.0,,,,,,,,,,
2024-04-07,4.84,7.7,20.46,16.5,40.7,44.0,6.72,16.8,0.0,0.0,0.0,0.0,1.0,8.0,Thompson,32.0,Kuminga,10.0,Paul,9.0,0.0,
2024-04-08,7.7,3.74,16.5,19.58,44.0,44.55,16.8,84.0,3.0,0.0,0.0,0.0,,,,,,,,,,
2024-04-09,3.74,11.0,19.58,18.92,44.55,46.75000000000001,84.0,58.8,0.0,0.0,0.0,0.0,1.0,14.0,Thompson,27.0,Curry,7.0,Green,10.0,0.0,
2024-04-10,11.0,4.84,18.92,22.0,46.75000000000001,41.8,58.8,24.36,0.0,0.0,0.0,0.0,,,,,,,,,,
2024-04-11,4.84,10.56,22.0,19.8,41.8,44.55,24.36,22.68,0.0,0.0,0.0,0.0,1.0,8.0,Curry,22.0,Looney,11.0,Curry,8.0,1.0,22.0
2024-04-12,10.56,11.88,19.8,20.68,44.55,38.5,22.68,10.08,0.0,0.0,0.0,0.0,0.0,5.0,Curry,33.0,Green,12.0,Green,11.0,1.0,33.0
2024-04-13,11.88,8.61,20.68,19.53,38.5,47.559999999999995,10.08,3.69,1.0,0.0,0.0,0.0,,,,,,,,,,
2024-04-14,8.61,4.41,19.53,20.16,47.559999999999995,45.82,3.69,9.43,2.0,0.0,0.0,0.0,1.0,7.0,Thompson,25.0,Podziemski,9.0,Kuminga,7.0,0.0,
