Date,Golden State Warriors,GoldenStateWarriors_adjusted,Rakuten,Rakuten_adjusted,United Airlines,UnitedAirlines_adjusted,JPMorgan Chase,JPMorganChase_adjusted,Article_Count,Rakuten_Count,UnitedAirlines_Count,Chase_Count,Win,Abs_Point_Difference,Hi_Points_Player,Hi_Points_Value,Hi_Rebounds_Player,Hi_Rebounds_Value,Hi_Assists_Player,Hi_Assists_Value,Curry_Hi_Points,Curry_Hi_Points_Value
2021-01-08,3.5999999999999996,11.25,17.25,18.17,26.1,21.9,27.65,15.4,0.0,0.0,0.0,0.0,1.0,10.0,Curry,38.0,Wiggins,6.0,Curry,11.0,1.0,38.0
2021-01-09,11.25,4.2,18.17,24.360000000000003,21.9,23.78,15.4,10.8,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-10,4.2,7.44,24.360000000000003,21.28,23.78,23.78,10.8,22.68,0.0,0.0,0.0,0.0,1.0,1.0,Wiggins,17.0,Curry,9.0,Green,10.0,0.0,
2021-01-11,7.44,3.12,21.28,23.24,23.78,25.52,22.68,32.4,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-12,3.12,7.68,23.24,22.4,25.52,26.68,32.4,30.24,1.0,0.0,0.0,3.0,0.0,9.0,Wiggins,22.0,Wiseman,9.0,Green,10.0,0.0,
2021-01-13,7.68,3.5999999999999996,22.4,22.96,26.68,25.52,30.24,28.44,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-14,3.5999999999999996,6.12,22.96,20.44,25.52,25.229999999999997,28.44,36.0,1.0,0.0,0.0,0.0,0.0,10.0,Curry,35.0,Curry,11.0,Green,7.0,1.0,35.0
2021-01-15,6.12,2.88,20.44,21.28,25.229999999999997,21.459999999999997,36.0,15.48,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-16,2.88,2.6,21.28,19.55,21.459999999999997,20.25,15.48,16.32,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-17,2.6,2.6,19.55,19.55,20.25,21.87,16.32,19.380000000000003,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-18,2.6,10.14,19.55,17.25,21.87,22.950000000000003,19.380000000000003,27.200000000000003,0.0,0.0,0.0,0.0,1.0,2.0,Curry,26.0,Green,8.0,Green,9.0,1.0,26.0
2021-01-19,10.14,3.51,17.25,15.18,22.950000000000003,21.6,27.200000000000003,28.9,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-20,3.51,8.84,15.18,16.1,21.6,24.3,28.9,25.840000000000003,1.0,0.0,0.0,0.0,1.0,22.0,Curry,26.0,Curry,11.0,Curry,7.0,1.0,26.0
2021-01-21,8.84,8.19,16.1,16.560000000000002,24.3,22.950000000000003,25.840000000000003,26.180000000000003,0.0,0.0,0.0,0.0,0.0,15.0,Curry,30.0,Wiggins,9.0,Green,8.0,1.0,30.0
2021-01-22,8.19,3.77,16.560000000000002,15.87,22.950000000000003,19.98,26.180000000000003,11.9,1.0,0.0,0.0,1.0,,,,,,,,,,
2021-01-23,3.77,6.0,15.87,17.25,19.98,24.49,11.9,8.51,0.0,0.0,0.0,0.0,0.0,19.0,Curry,24.0,Curry,7.0,Curry,7.0,1.0,24.0
2021-01-24,6.0,2.52,17.25,18.4,24.49,27.28,8.51,32.93,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-25,2.52,5.88,18.4,16.330000000000002,27.28,30.38,32.93,32.19,0.0,0.0,0.0,0.0,1.0,22.0,Curry,36.0,Wiggins,6.0,Oubre Jr.,4.0,1.0,36.0
2021-01-26,5.88,3.48,16.330000000000002,14.95,30.38,31.0,32.19,31.08,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-27,3.48,7.8,14.95,17.48,31.0,29.76,31.08,27.75,0.0,0.0,0.0,0.0,1.0,12.0,Wiseman,25.0,Looney,10.0,Curry,8.0,0.0,
2021-01-28,7.8,5.88,17.48,15.87,29.76,27.59,27.75,29.97,0.0,0.0,0.0,0.0,0.0,21.0,Curry,27.0,Wiseman,6.0,Green,6.0,1.0,27.0
2021-01-29,5.88,3.24,15.87,17.02,27.59,28.52,29.97,19.98,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-01-30,3.24,6.05,17.02,19.55,28.52,30.03,19.98,13.6,0.0,0.0,0.0,0.0,1.0,27.0,Curry,28.0,Wiseman,9.0,Curry,7.0,1.0,28.0
2021-01-31,6.05,3.08,19.55,17.71,30.03,15.84,13.6,31.62,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-01,3.08,3.52,17.71,15.41,15.84,16.830000000000002,31.62,30.6,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-02,3.52,8.69,15.41,17.02,16.830000000000002,16.830000000000002,30.6,26.180000000000003,2.0,0.0,0.0,2.0,0.0,4.0,Curry,38.0,Curry,11.0,Curry,8.0,1.0,38.0
2021-02-03,8.69,3.63,17.02,16.1,16.830000000000002,16.17,26.180000000000003,28.22,2.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-04,3.63,8.58,16.1,17.48,16.17,15.18,28.22,24.14,1.0,0.0,0.0,0.0,1.0,31.0,Oubre Jr.,40.0,Oubre Jr.,8.0,Green,15.0,0.0,
2021-02-05,8.58,4.51,17.48,16.560000000000002,15.18,13.86,24.14,18.02,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-06,4.51,12.0,16.560000000000002,14.28,13.86,14.19,18.02,16.17,0.0,0.0,0.0,0.0,0.0,2.0,Curry,57.0,Toscano-Anderson,10.0,Green,15.0,1.0,57.0
2021-02-07,12.0,3.96,14.28,13.86,14.19,15.18,16.17,26.4,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-08,3.96,7.68,13.86,13.86,15.18,16.5,26.4,26.4,0.0,0.0,0.0,0.0,0.0,5.0,Curry,32.0,Toscano-Anderson,11.0,Green,10.0,1.0,32.0
2021-02-09,7.68,8.04,13.86,14.49,16.5,16.830000000000002,26.4,22.44,0.0,0.0,0.0,0.0,1.0,23.0,Curry,32.0,Oubre Jr.,10.0,Green,11.0,1.0,32.0
2021-02-10,8.04,3.96,14.49,14.49,16.830000000000002,16.17,22.44,21.78,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-11,3.96,9.48,14.49,13.86,16.17,16.17,21.78,33.0,2.0,0.0,0.0,0.0,1.0,6.0,Curry,40.0,Oubre Jr.,10.0,Green,11.0,1.0,40.0
2021-02-12,9.48,6.96,13.86,16.169999999999998,16.17,16.830000000000002,33.0,16.17,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-13,6.96,12.87,16.169999999999998,21.75,16.830000000000002,21.73,16.17,13.86,0.0,0.0,0.0,0.0,0.0,17.0,Curry,27.0,Oubre Jr.,10.0,Green,8.0,1.0,27.0
2021-02-14,12.87,4.94,21.75,25.0,21.73,25.42,13.86,18.48,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-15,4.94,9.1,25.0,24.0,25.42,25.83,18.48,29.37,0.0,0.0,0.0,0.0,1.0,31.0,Curry,36.0,Paschall,8.0,Green,16.0,1.0,36.0
2021-02-16,9.1,4.94,24.0,18.25,25.83,24.19,29.37,25.41,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-17,4.94,11.31,18.25,17.25,24.19,25.01,25.41,24.42,0.0,0.0,0.0,0.0,1.0,8.0,Bazemore,26.0,Bazemore,8.0,Curry,11.0,0.0,
2021-02-18,11.31,5.59,17.25,17.5,25.01,22.549999999999997,24.42,28.380000000000003,2.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-19,5.59,8.84,17.5,18.75,22.549999999999997,29.52,28.380000000000003,24.75,1.0,0.0,0.0,0.0,0.0,4.0,Curry,29.0,Curry,7.0,Curry,11.0,1.0,29.0
2021-02-20,8.84,10.08,18.75,17.04,29.52,47.0,24.75,15.749999999999998,0.0,0.0,0.0,0.0,0.0,2.0,Oubre Jr.,25.0,Green,7.0,Wanamaker,5.0,0.0,
2021-02-21,10.08,3.36,17.04,17.04,47.0,37.129999999999995,15.749999999999998,28.35,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-22,3.36,4.56,17.04,18.96,37.129999999999995,30.549999999999997,28.35,30.1,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-23,4.56,7.92,18.96,16.8,30.549999999999997,28.2,30.1,34.3,0.0,0.0,0.0,0.0,1.0,8.0,Curry,37.0,Green,9.0,Green,12.0,1.0,37.0
2021-02-24,7.92,8.04,16.8,20.16,28.2,28.67,34.3,26.6,1.0,0.0,0.0,0.0,1.0,4.0,Curry,24.0,Green,9.0,Green,11.0,1.0,24.0
2021-02-25,8.04,4.4399999999999995,20.16,17.04,28.67,26.79,26.6,28.7,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-26,4.4399999999999995,10.32,17.04,19.44,26.79,24.44,28.7,15.05,0.0,0.0,0.0,0.0,1.0,9.0,Curry,29.0,Green,12.0,Green,19.0,1.0,29.0
2021-02-27,10.32,4.7,19.44,19.32,24.44,22.549999999999997,15.05,12.6,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-28,4.7,10.0,19.32,23.0,22.549999999999997,34.03,12.6,31.85,0.0,0.0,0.0,0.0,0.0,26.0,Paschall,18.0,Wiseman,8.0,Curry,7.0,0.0,
2021-03-01,10.0,4.0,23.0,19.55,34.03,34.03,31.85,35.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-02,4.0,4.800000000000001,19.55,17.25,34.03,35.26,35.0,32.9,2.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-03,4.800000000000001,9.0,17.25,17.71,35.26,36.08,32.9,26.6,0.0,0.0,0.0,0.0,0.0,2.0,Curry,35.0,Green,9.0,Green,12.0,1.0,35.0
2021-03-04,9.0,6.300000000000001,17.71,15.87,36.08,33.62,26.6,24.15,0.0,0.0,0.0,0.0,0.0,22.0,Poole,26.0,Wiseman,11.0,Mannion,6.0,0.0,
2021-03-05,6.300000000000001,3.3000000000000003,15.87,18.86,33.62,33.62,24.15,13.65,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-06,3.3000000000000003,1.74,18.86,17.22,33.62,37.8,13.65,11.55,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-07,1.74,2.1,17.22,17.22,37.8,38.25,11.55,27.06,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-08,2.1,1.92,17.22,16.38,38.25,44.55,27.06,26.07,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-09,1.92,2.04,16.38,15.33,44.55,45.0,26.07,27.39,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-10,2.04,2.4,15.33,15.54,45.0,39.15,27.39,21.45,1.0,0.0,0.0,2.0,,,,,,,,,,
2021-03-11,2.4,5.279999999999999,15.54,15.12,39.15,38.25,21.45,21.78,1.0,0.0,0.0,0.0,0.0,26.0,Wiggins,15.0,Wiggins,8.0,Poole,4.0,0.0,
2021-03-12,5.279999999999999,2.46,15.12,18.06,38.25,37.35,21.78,15.510000000000002,2.0,0.0,0.0,1.0,,,,,,,,,,
2021-03-13,2.46,7.4,18.06,17.6,37.35,37.8,15.510000000000002,10.88,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-14,7.4,4.6000000000000005,17.6,19.58,37.8,38.64,10.88,26.180000000000003,0.0,0.0,0.0,0.0,1.0,12.0,Curry,32.0,Green,12.0,Green,12.0,1.0,32.0
2021-03-15,4.6000000000000005,7.6,19.58,17.82,38.64,37.8,26.180000000000003,26.180000000000003,0.0,0.0,0.0,0.0,0.0,31.0,Curry,27.0,Wiseman,8.0,Green,6.0,1.0,27.0
2021-03-16,7.6,4.1000000000000005,17.82,16.28,37.8,38.64,26.180000000000003,26.520000000000003,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-17,4.1000000000000005,7.800000000000001,16.28,18.48,38.64,37.379999999999995,26.520000000000003,26.520000000000003,0.0,0.0,0.0,0.0,1.0,14.0,Poole,23.0,Green,12.0,Green,10.0,0.0,
2021-03-18,7.800000000000001,4.9,18.48,16.94,37.379999999999995,36.12,26.520000000000003,31.62,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-19,4.9,9.7,16.94,17.82,36.12,32.339999999999996,31.62,10.2,0.0,0.0,0.0,0.0,1.0,13.0,Wiggins,40.0,Green,11.0,Green,13.0,0.0,
2021-03-20,9.7,6.6000000000000005,17.82,17.849999999999998,32.339999999999996,33.21,10.2,8.5,0.0,0.0,0.0,0.0,0.0,8.0,Poole,26.0,Wiggins,9.0,Toscano-Anderson,6.0,0.0,
2021-03-21,6.6000000000000005,3.7,17.849999999999998,18.27,33.21,34.85,8.5,27.200000000000003,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-22,3.7,4.5,18.27,16.38,34.85,35.669999999999995,27.200000000000003,21.42,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-23,4.5,8.4,16.38,16.169999999999998,35.669999999999995,35.669999999999995,21.42,29.24,0.0,0.0,0.0,0.0,0.0,10.0,Oubre Jr.,24.0,Oubre Jr.,10.0,Green,6.0,0.0,
2021-03-24,8.4,7.2,16.169999999999998,17.849999999999998,35.669999999999995,35.669999999999995,29.24,24.48,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-25,7.2,7.7,17.849999999999998,15.54,35.669999999999995,31.979999999999997,24.48,26.520000000000003,2.0,0.0,0.0,0.0,0.0,22.0,Wiggins,26.0,Wiggins,10.0,Poole,5.0,0.0,
2021-03-26,7.7,6.2,15.54,17.009999999999998,31.979999999999997,31.159999999999997,26.520000000000003,13.6,0.0,0.0,0.0,0.0,0.0,16.0,Wiggins,29.0,Wiggins,7.0,Green,9.0,0.0,
2021-03-27,6.2,3.44,17.009999999999998,16.8,31.159999999999997,34.44,13.6,10.24,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-28,3.44,2.88,16.8,14.7,34.44,33.6,10.24,24.32,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-29,2.88,5.44,14.7,19.11,33.6,34.86,24.32,24.96,0.0,0.0,0.0,0.0,1.0,14.0,Curry,32.0,Oubre Jr.,11.0,Green,9.0,1.0,32.0
2021-03-30,5.44,3.2,19.11,17.849999999999998,34.86,36.12,24.96,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-03-31,3.2,2.32,17.849999999999998,18.69,36.12,35.28,24.0,24.64,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-01,2.32,3.6,18.69,18.06,35.28,33.6,24.64,21.44,0.0,0.0,0.0,0.0,0.0,7.0,Curry,36.0,Curry,11.0,Green,8.0,1.0,36.0
2021-04-02,3.6,5.36,18.06,18.69,33.6,28.14,21.44,12.48,1.0,0.0,0.0,1.0,0.0,53.0,Wiggins,15.0,Oubre Jr.,7.0,Mannion,4.0,0.0,
2021-04-03,5.36,2.72,18.69,17.2,28.14,27.3,12.48,9.25,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-04,2.72,3.12,17.2,18.2,27.3,34.86,9.25,27.75,1.0,0.0,0.0,0.0,0.0,6.0,Curry,37.0,Oubre Jr.,11.0,Green,11.0,1.0,37.0
2021-04-05,3.12,1.76,18.2,15.6,34.86,38.64,27.75,34.04,1.0,0.0,0.0,2.0,,,,,,,,,,
2021-04-06,1.76,3.84,15.6,16.8,38.64,38.22,34.04,32.19,0.0,0.0,0.0,0.0,1.0,1.0,Curry,41.0,Wiseman,10.0,Green,8.0,1.0,41.0
2021-04-07,3.84,2.24,16.8,16.400000000000002,38.22,35.28,32.19,32.93,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-08,2.24,2.0,16.400000000000002,15.8,35.28,30.66,32.93,25.9,3.0,0.0,0.0,2.0,,,,,,,,,,
2021-04-09,2.0,3.76,15.8,17.400000000000002,30.66,28.14,25.9,19.98,0.0,0.0,0.0,0.0,0.0,3.0,Curry,32.0,Wiggins,7.0,Green,8.0,1.0,32.0
2021-04-10,3.76,6.24,17.400000000000002,17.43,28.14,31.92,19.98,5.55,0.0,0.0,0.0,0.0,1.0,16.0,Curry,38.0,Curry,8.0,Green,7.0,1.0,38.0
2021-04-11,6.24,2.99,17.43,18.48,31.92,42.0,5.55,32.93,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-12,2.99,8.32,18.48,18.69,42.0,31.08,32.93,30.71,2.0,0.0,0.0,3.0,1.0,9.0,Curry,53.0,Looney,11.0,Green,7.0,1.0,53.0
2021-04-13,8.32,4.16,18.69,19.11,31.08,31.08,30.71,37.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-14,4.16,9.88,19.11,18.9,31.08,31.5,37.0,34.04,0.0,0.0,0.0,0.0,1.0,38.0,Curry,42.0,Green,10.0,Green,16.0,1.0,42.0
2021-04-15,9.88,9.1,18.9,17.64,31.5,30.24,34.04,30.71,1.0,0.0,0.0,0.0,1.0,18.0,Curry,33.0,Looney,10.0,Green,8.0,1.0,33.0
2021-04-16,9.1,4.68,17.64,17.64,30.24,27.72,30.71,13.32,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-17,4.68,15.0,17.64,19.14,27.72,30.24,13.32,13.32,0.0,0.0,0.0,0.0,0.0,5.0,Curry,47.0,Looney,9.0,Green,10.0,1.0,47.0
2021-04-18,15.0,6.6,19.14,20.24,30.24,32.339999999999996,13.32,29.23,2.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-19,6.6,12.9,20.24,22.0,32.339999999999996,34.019999999999996,29.23,33.3,2.0,0.0,0.0,0.0,1.0,11.0,Curry,49.0,Looney,15.0,Green,6.0,1.0,49.0
2021-04-20,12.9,7.05,22.0,18.92,34.019999999999996,32.339999999999996,33.3,28.86,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-21,7.05,9.45,18.92,20.46,32.339999999999996,33.6,28.86,27.01,0.0,0.0,0.0,0.0,0.0,4.0,Oubre Jr.,24.0,Oubre Jr.,9.0,Curry,8.0,0.0,
2021-04-22,9.45,4.8,20.46,17.38,33.6,32.339999999999996,27.01,27.01,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-23,4.8,11.7,17.38,18.48,32.339999999999996,29.82,27.01,18.13,0.0,0.0,0.0,0.0,1.0,21.0,Curry,32.0,Green,12.0,Green,19.0,1.0,32.0
2021-04-24,11.7,5.59,18.48,18.4,29.82,31.08,18.13,15.989999999999998,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-25,5.59,11.18,18.4,16.8,31.08,32.339999999999996,15.989999999999998,36.9,0.0,0.0,0.0,0.0,1.0,4.0,Curry,37.0,Green,14.0,Green,13.0,1.0,37.0
2021-04-26,11.18,4.68,16.8,17.6,32.339999999999996,33.18,36.9,40.18,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-27,4.68,9.88,17.6,16.8,33.18,34.019999999999996,40.18,37.309999999999995,1.0,0.0,0.0,0.0,0.0,30.0,Curry,27.0,Green,11.0,Wiggins,5.0,1.0,27.0
2021-04-28,9.88,4.16,16.8,18.0,34.019999999999996,35.28,37.309999999999995,31.979999999999997,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-04-29,4.16,6.11,18.0,17.6,35.28,30.24,31.979999999999997,38.54,1.0,0.0,0.0,1.0,0.0,12.0,Curry,37.0,Bazemore,10.0,Curry,8.0,1.0,37.0
2021-04-30,6.11,1.17,17.6,14.2,30.24,25.619999999999997,38.54,25.42,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-01,1.17,2.04,14.2,14.91,25.619999999999997,25.200000000000003,25.42,20.35,0.0,0.0,0.0,0.0,1.0,26.0,Curry,30.0,Green,11.0,Green,8.0,1.0,30.0
2021-05-02,2.04,1.2,14.91,15.54,25.200000000000003,25.6,20.35,34.41,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-03,1.2,2.16,15.54,16.169999999999998,25.6,27.200000000000003,34.41,37.0,1.0,0.0,0.0,0.0,1.0,15.0,Curry,41.0,Green,13.0,Green,15.0,1.0,41.0
2021-05-04,2.16,2.16,16.169999999999998,12.39,27.200000000000003,27.200000000000003,37.0,25.53,0.0,0.0,0.0,0.0,0.0,5.0,Curry,37.0,Green,12.0,Green,9.0,1.0,37.0
2021-05-05,2.16,1.08,12.39,15.75,27.200000000000003,26.0,25.53,31.45,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-06,1.08,2.16,15.75,14.91,26.0,25.200000000000003,31.45,31.82,0.0,0.0,0.0,0.0,1.0,21.0,Curry,34.0,Looney,10.0,Green,9.0,1.0,34.0
2021-05-07,2.16,1.44,14.91,13.86,25.200000000000003,23.200000000000003,31.82,22.57,1.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-08,1.44,3.68,13.86,18.25,23.200000000000003,24.64,22.57,7.199999999999999,0.0,0.0,0.0,0.0,1.0,39.0,Curry,49.0,Looney,12.0,Green,13.0,1.0,49.0
2021-05-09,3.68,1.6,18.25,23.25,24.64,29.92,7.199999999999999,34.56,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-10,1.6,4.16,23.25,23.0,29.92,33.0,34.56,30.959999999999997,0.0,0.0,0.0,0.0,1.0,3.0,Curry,36.0,Looney,13.0,Green,10.0,1.0,36.0
2021-05-11,4.16,4.16,23.0,23.0,33.0,29.92,30.959999999999997,32.4,1.0,0.0,0.0,0.0,1.0,6.0,Wiggins,38.0,Green,10.0,Green,11.0,0.0,
2021-05-12,4.16,2.08,23.0,20.0,29.92,31.24,32.4,34.92,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-13,2.08,2.4,20.0,22.75,31.24,30.36,34.92,35.64,3.0,0.0,0.0,1.0,,,,,,,,,,
2021-05-14,2.4,4.16,22.75,23.25,30.36,26.84,35.64,19.08,1.0,0.0,0.0,2.0,1.0,3.0,Poole,38.0,Toscano-Anderson,9.0,Toscano-Anderson,9.0,0.0,
2021-05-15,4.16,8.99,23.25,25.0,26.84,28.8,19.08,15.749999999999998,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-05-16,8.99,6.2,25.0,24.75,28.8,33.75,15.749999999999998,31.85,3.0,0.0,0.0,0.0,1.0,12.0,Curry,46.0,Looney,11.0,Curry,9.0,1.0,46.0
